Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
22 11 13.23,22 5 05.10 Plumbing Demolition,1520,Wall mounted,,7.0,1.143,,,80,,80,119
22 11 13.23,22 5 05.10 Plumbing Demolition,1600,"Water fountains, free standing",,8.0,1.0,,,70,,70,104
22 11 13.23,22 5 05.10 Plumbing Demolition,1620,Wall or deck mounted,,6.0,1.333,,,93,,93,139
22 11 13.23,22 5 05.10 Plumbing Demolition,2000,"Piping, metal, up thru 1-1/2"" diameter",,200.0,0.04,L.F.,2.79,,,2.79,4.16
22 11 13.23,22 5 05.10 Plumbing Demolition,2050,"2"" thru 3-1/2"" diameter",,150.0,0.053,,3.72,,,3.72,5.55
22 11 13.23,22 5 05.10 Plumbing Demolition,2100,"4"" thru 6"" diameter",2 Plum,100.0,160.0,,11.15,,,11.15,16.65
22 11 13.23,22 5 05.10 Plumbing Demolition,2150,"8"" thru 14"" diameter","""",60.0,0.267,,18.60,,,18.60,28
22 11 13.23,22 5 05.10 Plumbing Demolition,2153,"16"" thru 20"" diameter",Q -18,70.0,0.343,,22.50,.89,,23.39,34.50
22 11 13.23,22 5 05.10 Plumbing Demolition,2155,"24"" thru 26"" diameter",,55.0,0.436,,28.50,1.13,,29.63,43.50
22 11 13.23,22 5 05.10 Plumbing Demolition,2156,"30"" thru 36"" diameter",,40.0,0.6,,39.50,1.55,,41.05,60.50
22 11 13.23,22 5 05.10 Plumbing Demolition,2160,"Plastic pipe with fittings, up thru 1-1/2"" diam.",1 Plum,250.0,0.032,,2.23,,,2.23,3.33
22 11 13.23,22 5 05.10 Plumbing Demolition,2162,"2"" thru 3"" diameter","""",200.0,0.04,,2.79,,,2.79,4.16
22 11 13.23,22 5 05.10 Plumbing Demolition,2164,"4"" thru 6"" diameter",Q -1,200.0,0.08,,5.05,,,5.05,7.50
22 11 13.23,22 5 05.10 Plumbing Demolition,2166,"8"" thru 14"" diameter","""",150.0,0.107,,6.70,,,6.70,10
22 11 13.23,22 5 05.10 Plumbing Demolition,2168,"16"" diameter",Q -1,100.0,0.16,L.F.,10.05,,,10.05,15
22 11 13.23,22 5 05.10 Plumbing Demolition,2212,"Deduct for salvage, aluminum scrap",,,,Ton,510,,,510,560
22 11 13.23,22 5 05.10 Plumbing Demolition,2214,Brass scrap,,,,,"2,425",,,"2,425","2,675"
22 11 13.23,22 5 05.10 Plumbing Demolition,2216,Copper scrap,,,,,"4,175",,,"4,175","4,575"
22 11 13.23,22 5 05.10 Plumbing Demolition,2218,Lead scrap,,,,,"1,025",,,"1,025","1,125"
22 11 13.23,22 5 05.10 Plumbing Demolition,2220,Steel scrap,,,,,,,,204,224
22 11 13.23,22 5 05.10 Plumbing Demolition,2250,"Water heater, 40 gal.",1 Plum,6.0,1.333,Ea.,93,,,93,139
22 11 13.23,22 5 05.10 Plumbing Demolition,9470,Water softener,Q -1,2.0,8.0,,505,,,505,750
22 05 23.10,"Valves, Brass",10,"VALVES, BRASS",,,,,,,,,
22 05 23.10,"Valves, Brass",500,"Gas cocks, threaded",,,,,,,,,
22 05 23.10,"Valves, Brass",530,"1/2""",1 Plum,2425.0,0.333,Eo.,34.0,23.5,,57.5,72.0
22 05 23.10,"Valves, Brass",540,"3/4""",,,0.364,,38.5,25.5,,64.0,80.5
22 05 23.10,"Valves, Brass",550,"1""",,19.0,0.421,,46.0,29.5,,75.5,94.5
22 05 23.10,"Valves, Brass",560,"1-1/4""",,15.0,0.533,,47.5,37.0,,84.5,108.0
22 05 23.20,"Valves, Bronze",10,"VALVES, BRONZE",,,,,,,,,
22 05 23.20,"Valves, Bronze",1020,"Angle, 150 lb., rising stem, threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",1030,"1/8""",1 Plum,24.0,0.333,Eo.,190.0,23.5,,213.5,243.0
22 05 23.20,"Valves, Bronze",1040,"1/4""",,24.0,0.333,,190.0,23.5,,213.5,243.0
22 05 23.20,"Valves, Bronze",1050,"3/8""",,24.0,0.333,,188.0,1.0,23.5,211.5,242.0
22 05 23.20,"Valves, Bronze",1060,"1/2""",,22.364,,,188.0,25.5,,213.5,245.0
22 05 23.20,"Valves, Bronze",1070,"3/4""",,20.0,0.4,,259.0,28.0,,287.0,325.0
22 05 23.20,"Valves, Bronze",1080,"1""",,19.0,1.4211,,360.0,29.5,,389.5,440.0
22 05 23.20,"Valves, Bronze",1100,"1-1/2""",,13.0,0.615,,605.0,43.0,,648.0,730.0
22 05 23.20,"Valves, Bronze",8842,"1"" NPT",1 Plum,11,0.727,Eo.,"1,075",51,,"1,126","1,250"
22 05 23.20,"Valves, Bronze",8846,"1-1/4"" NPT",,10,1.8,,"1,100",56,,"1,156","1,275"
22 05 23.20,"Valves, Bronze",10,"VALVES, PLASTIC",,,,,,,,,
22 05 23.20,"Valves, Bronze",1100,"Angle, PVC, threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",1110,"1/4""",1 Plum,26.0,0.308,Ea.,52,21.50,,73.5,89.0
22 05 23.20,"Valves, Bronze",1120,"1/2""",,26.0,0.308,,74,21.50,,95.5,114.0
22 05 23.20,"Valves, Bronze",1130,"3/4""",,25.0,1.32,,88,22.50,,110.5,130.0
22 05 23.20,"Valves, Bronze",1140,"1""",,23.0,0.348,,107,24.50,,131.5,153.0
22 05 23.20,"Valves, Bronze",1150,"Ball, PVC, socket or threaded, true union",,,,,,,,,
22 05 23.20,"Valves, Bronze",1230,"1/2""",1 Plum,262227.0,0.308,Ea.,39.50,21.50,,61.0,75.5
22 05 23.20,"Valves, Bronze",1240,"3/4""",,25.0,0.32,,47,22.50,,69.5,85.0
22 05 23.20,"Valves, Bronze",1250,"1""",,23.0,0.348,,56,24.50,,80.5,97.5
22 05 23.20,"Valves, Bronze",1260,"1-1/4""",,21.0,0.381,,88.50,26.50,,115.0,137.0
22 05 23.20,"Valves, Bronze",1270,"1-1/2""",,20.0,0.4,,88.50,28,,116.5,139.0
22 05 23.20,"Valves, Bronze",1280,"2""",,17.0,0.471,,141,33,,174.0,204.0
22 05 23.20,"Valves, Bronze",1360,"For PVC, flanged, add",,,,,,100%,15%,,
22 05 23.20,"Valves, Bronze",1650,"CPVC, socket or threaded, single union",,,,,,,,,
22 05 23.20,"Valves, Bronze",1700,"1/2""",1 Plum,22622.0,0.308,Ea.,61.50,21.50,,83.0,99.5
22 05 23.20,"Valves, Bronze",1720,"3/4""",,25.0,0.32,,77.50,22.50,,100.0,119.0
22 05 23.20,"Valves, Bronze",1730,"1""",,23.0,0.348,,93,24.50,,117.5,138.0
22 05 23.20,"Valves, Bronze",1750,"1-1/4""",,21.0,0.381,,148,26.50,,174.5,203.0
22 05 23.20,"Valves, Bronze",1760,"1-1/2""",,20.0,0.4,,148,28,,176.0,205.0
22 05 23.20,"Valves, Bronze",1840,"For CPVC, flanged, add",,,,,,65%,15%,,
22 05 23.20,"Valves, Bronze",1880,"For true union, socket or threaded, add",,,,,,50%,5%,,
22 05 23.20,"Valves, Bronze",2050,"Polypropylene, threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",2100,"1/4""",1 Plum,22622227.0,0.308,Ea.,46,21.50,,67.5,82.5
22 05 23.20,"Valves, Bronze",2120,"3/8""",,26.0,0.308,,47,21.50,,68.5,84.0
22 05 23.20,"Valves, Bronze",2130,"1/2""",,26.0,0.308,,39.50,21.50,,61.0,75.5
22 05 23.20,"Valves, Bronze",2140,"3/4""",,25.0,0.32,,48,22.50,,70.5,86.0
22 05 23.20,"Valves, Bronze",2150,"1""",,23.0,0.348,,56,24.50,,80.5,97.5
22 05 23.20,"Valves, Bronze",2160,"1-1/4""",,21.0,0.381,,74,26.50,,100.5,121.0
22 05 23.20,"Valves, Bronze",2170,"1-1/2""",,20.0,0.4,,92,28,,120.0,143.0
22 05 23.20,"Valves, Bronze",2180,"2""",,17.0,0.471,,123,33,,156.0,185.0
22 05 23.20,"Valves, Bronze",4850,"Foot valve, PVC, socket or threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",4900,"1/2""",1 Plum,34222.0,0.235,Ea.,64.50,16.40,,80.9,95.0
22 05 23.20,"Valves, Bronze",4930,"3/4""",,32.0,0.25,,72.50,17.45,,89.95,106.0
22 05 23.20,"Valves, Bronze",4940,"1""",,28.0,0.286,,95,19.95,,114.95,134.0
22 05 23.20,"Valves, Bronze",4950,"1-1/4""",,27.0,0.296,,187,20.50,,207.5,236.0
22 05 23.20,"Valves, Bronze",4960,"1-1/2""",,26.0,0.308,,182,21.50,,203.5,233.0
22 05 23.20,"Valves, Bronze",6350,"Y sediment strainer, PVC, socket or threaded",,,,,,,,,
22 05 23.20,"Valves, Bronze",6400,"1/2""",1 Plum,26222.0,0.308,Ea.,57,21.50,,78.5,94.5
22 05 23.20,"Valves, Bronze",6440,"3/4""",,,0.333,,60.50,23.50,,84.0,101.0
22 05 23.20,"Valves, Bronze",6450,"1""",,,0.348,,71.50,24.50,,96.0,115.0
22 05 23.20,"Valves, Bronze",6460,"1-1/4""",,,0.381,,172,26.50,,198.5,229.0
22 05 23.20,"Valves, Bronze",6470,"1-1/2""",,,0.4,,148,28,,176.0,205.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4908,"1"" diameter",11 Plum,100.0,0.08,Ea .,42,5.6,,47.6,54.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4909,"1-1/4"" diameter",,100.0,0.08,,39,5.6,,44.6,51.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4910,"1-1/2"" diameter",,67.119,,,42,8.35,,50.35,58.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",49121,"2"" diameter",,50.0,1.16,,53.50,11.15,,64.65,75.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4914,"2-1/2"" diameter",Q-1,80.0,0.2,,60.50,12.55,,73.05,85.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4916,"3"" diameter",,67.0,0.239,,70.50,1153.0,,85.5,100.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4918,"4"" diameter",,50.0,0.32,,97.50,20.0,,117.5,137.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4920,"5"" diameter",,40.0,0.4,,125,25.0,,150.0,176.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4922,"6"" diameter",Q-250,,1.48,,165,31.5,,196.5,229.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4940,"Flexible, standard, painted",,,,,,,,,
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4950,"3/4"" diameter",1 Plum,100.0,0.08,Ea .,31,5.6,,36.6,42.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4960,"1"" diameter",,100.0,80.0,,31,5.6,,36.6,42.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4970,"1-1/4"" diameter",,80.0,0.1,,40,7.0,,47.0,54.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4980,"1-1/2"" diameter",,67.0,0.119,,43,8.35,,51.35,60.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",4990,"2"" diameter",,50.0,0.16,,46.50,11.15,,57.65,67.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5000,"2-1/2"" diameter",Q-1,80.0,0.2,,54,12.55,,66.55,78.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5010,"3"" diameter",1 1,67.239,,,59,1525.0,,74.0,87.5
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5020,"3-1/2"" diameter",,57.0,0.281,,84.50,17.65,,102.15,120.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5030,"4"" diameter",,50.0,1.32,,85.50,20.0,,105.5,124.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5040,"5"" diameter",+2,40.0,1.4,+,128,,,153.0,179.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5050,"6"" diameter",0-2,50.0,0.48,Ea .,152,31.5,,183.5,214.0
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",5200,"For galvanized couplings, add",,,,,,"="" 33 %",,,
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",7790,Valves: coupling material required at joints not inc. in volve price.,,,,,,,,,
22 11 13.48,"Pipe, Fittings and Valves, Steel, Grooved-Joint",7794,"Add 1 selected coupling, material only, per joint for installed price.",,,,,,,,,
22 11 13.64,"Pipe, Stainless Steel",10,"PIPE, STAINLESS STEEL",,,,,,,,,
22 11 13.64,"Pipe, Stainless Steel",3500,"Threaded, couplings and clevis hanger assemblies, 10' OC",,,,,,,,,
22 11 13.64,"Pipe, Stainless Steel",3520,"Schedule 40, type 304",,,,,,,,,
22 11 13.64,"Pipe, Stainless Steel",3540,"1/4"" diameter",1 Plum,54.0,0.148,LF,5.65,10.35,,16.0,21.5
22 11 13.64,"Pipe, Stainless Steel",3550,"3/8"" diameter",,53.151,,,6.50,10.55,,17.05,23.0
22 11 13.64,"Pipe, Stainless Steel",3560,"1/2"" diameter",,52.0,0.154,,6.20,10.75,,16.95,23.0
22 11 13.64,"Pipe, Stainless Steel",3580,"1"" diameter",1,45.0,0.178,1,14.65,12.4,,27.05,34.5
22 11 13.64,"Pipe, Stainless Steel",3610,"2"" diameter",Q-1,57.0,0.281,,37,17.65,,54.65,67.5
22 11 13.64,"Pipe, Stainless Steel",3640,"4"" diameter",Q-2,51.0,0.471,,94.50,30.5,,122.5,150.0
22 11 13.64,"Pipe, Stainless Steel",3740,"For small quantities, add",,,,,,10%,,,
22 11 13.64,"Pipe, Stainless Steel",4250,"Schedule 40, type 316",,,,,,,,,
22 11 13.64,"Pipe, Stainless Steel",4290,"1/4"" diameter",1 Plum,54.0,0.148,LF,12.65,10.35,,23.0,29.5
22 11 13.64,"Pipe, Stainless Steel",4300,"3/8"" diameter",,53.151,,1,13.80,10.55,,24.35,31.0
22 11 13.64,"Pipe, Stainless Steel",4310,"1/2"" diameter",,52.0,0.154,,16.05,10.75,,26.8,33.5
22 11 13.64,"Pipe, Stainless Steel",4320,"3/4"" diameter",,51.157,,,18.70,10.95,,29.65,37.0
22 11 13.64,"Pipe, Stainless Steel",4330,"1"" diameter",,45.0,1.178,,26.50,12.4,,38.9,47.5
22 11 13.64,"Pipe, Stainless Steel",4360,"2"" diameter",Q-1,57.0,0.281,,55,17.65,,72.65,87.5
22 11 13.64,"Pipe, Stainless Steel",4390,"4"" diameter",0-2,51.0,0.471,,156,30.5,,186.5,217.0
22 11 13.64,"Pipe, Stainless Steel",4490,"For small quantities, add",,,,,,10%,,,
22 11 13.74,"Pipe, Plastic",10,"PIPE, PLASTIC",,,,,,,,,
22 11 13.74,"Pipe, Plastic",1800,"PVC, couplings 10' OC, clevis hanger assemblies, 3 per 10'",,,,,,,,,
22 11 13.74,"Pipe, Plastic",1820,Schedule 40,,,,,,,,,
22 11 13.74,"Pipe, Plastic",1860,"1/2"" diameter",1 Plum,54.0,0.148,LF,6.35,10.35,,16.7,22.5
22 11 13.74,"Pipe, Plastic",1870,"3/4"" diameter",,51.0,0.157,,6.9,10.95,,17.85,24.0
22 11 13.74,"Pipe, Plastic",1880,"1"" diameter",,46.0,174.0,,6.25,12.15,,18.4,25.0
22 11 13.74,"Pipe, Plastic",1890,"1-1/4"" diameter",,42.1901,,,7.55,13.3,,20.85,28.0
22 05 48.10,Seismic Bracing Supports,670,60-450 lb. capacity,1Skwk,8.0,1.0,Ea.,71.5,59.0,,130.5,167.0
22 05 48.10,Seismic Bracing Supports,680,85-450 lb. capacity,,8.0,,,91.5,59.0,,150.5,189.0
22 05 48.10,Seismic Bracing Supports,690,600-900 lb. capacity,,8.0,,,148.0,59.0,,207.0,252.0
22 05 48.10,Seismic Bracing Supports,700,"1,100-1,300 lb. capacity",1Skwk,6.0,1.333,Ea.,182.0,78.5,,260.5,320.0
22 05 48.10,Seismic Bracing Supports,710,"Mounts, neoprene",,,,,,,,,
22 05 48.10,Seismic Bracing Supports,720,135-380 lb. capacity,1Skwk,7.0,1.143,Ea.,17.95,67.5,,85.45,121.0
22 05 48.10,Seismic Bracing Supports,730,"250-1,100 lb. capacity",,7.0,1.143,,57.0,67.5,,124.5,164.0
22 05 48.10,Seismic Bracing Supports,740,"1,000-4,000 lb. capacity",,5.0,1.6,,112.0,94.0,,206.0,265.0
22 05 76.10,Cleanouts,10,CLEANOUTS,,,,,,,,,
22 05 76.10,Cleanouts,60,Floor type,,,,,,,,,
22 05 76.10,Cleanouts,80,"Round or square, scoriated nickel bronze top",,,,,,,,,
22 05 76.10,Cleanouts,100,"2"" pipe size",1 Plum,10.0,0.8,Ea.,460,56.0,,516,590
22 05 76.10,Cleanouts,120,"3"" pipe size",,8.0,,,485,70.0,,555,640
22 05 76.10,Cleanouts,140,"4"" pipe size",,6.0,1.333,,650,93.0,,743,855
22 05 76.10,Cleanouts,980,"Round top, recessed for terrazzo",,,,,,,,,
22 05 76.10,Cleanouts,1000,"2"" pipe size",1 Plum,9.0,0.889,Ea.,7052,62.0,,767,870
22 05 76.10,Cleanouts,1080,"3"" pipe size",,6.0,1.333,,755,93.0,,848,970
22 05 76.10,Cleanouts,1100,"4"" pipe size",,4.0,2.0,,900,140.0,,"1,040","1,200"
22 05 76.10,Cleanouts,1120,"5"" pipe size",Q -1,6.0,2.667,,"1,425",168.0,,"1,593","1,800"
22 05 76.20,Cleanout Tees,10,CLEANOUT TEES,,,,,,,,,
22 05 76.20,Cleanout Tees,100,"Cast iron, B &S, with countersunk plug",,,,,,,,,
22 05 76.20,Cleanout Tees,200,"2"" pipe size",:1 Plum,4.0,2,Ea.,149,140,,289,370
22 05 76.20,Cleanout Tees,220,"3"" pipe size",,3.6,2.222,,229,155,,384,485
22 05 76.20,Cleanout Tees,240,"4"" pipe size",,3.3,2.424,,345,169,,514,630
22 05 76.20,Cleanout Tees,280,"6"" pipe size",01,5.0,3.200,,"1,000",201,,"1,201","1,400"
22 05 76.20,Cleanout Tees,500,"For round smooth access cover, same price",,,,,,,,,
22 05 76.20,Cleanout Tees,4000,"Plastic, tees and adapters. Add plugs",,,,,,,,,
22 05 76.20,Cleanout Tees,4010,"ABS, DWV",,,,,,,,,
22 05 76.20,Cleanout Tees,4020,"Cleanout tee, 1-1/2"" pipe size",1 Plum,1156353225.533,Ea.,27.50,,37,,64.5,85.50
22 05 76.20,Cleanout Tees,4030,"2"" pipe size",0-1,27.0,.593,,37.50,37,,74.50,97
22 05 76.20,Cleanout Tees,4040,"3"" pipe size",,,.762,,56.50,48,,104.50,134
22 05 76.20,Cleanout Tees,4050,"4"" pipe size",,,1,,123,63,,186,229
22 05 76.20,Cleanout Tees,4100,"Cleanout plug, 1-1/2"" pipe size",1 Plum,32.0,.250,,5.70,17.45,,23.15,32.50
22 05 76.20,Cleanout Tees,4110,"2"" pipe size",,,.286,,6.25,17.95,,24.20,34
22 05 76.20,Cleanout Tees,4120,"3"" pipe size",,,.444,,10.15,28,,38.15,52.50
22 05 76.20,Cleanout Tees,4130,"4"" pipe size",,30.0,.533,,17.55,33.50,,51.05,69.50
22 05 76.20,Cleanout Tees,4180,"Cleanout adapter fitting, 1-1/2"" pipe size",1 Plum,32.0,.250,,8.45,17.45,,25.90,35.50
22 05 76.20,Cleanout Tees,4190,"2"" pipe size",0-1,,.286,,11.70,17.95,,29.65,40
22 05 76.20,Cleanout Tees,4200,"3"" pipe size",,,.444,,29.50,28,,57.50,74
22 05 76.20,Cleanout Tees,4210,"4"" pipe size",,30.0,.533,,55.50,33.50,,89,111
22 05 76.20,Cleanout Tees,5000,"PVC, DWV",,,,,,,,,
22 05 76.20,Cleanout Tees,5010,"Cleanout tee, 1-1/2"" pipe size",1 Plum,15263538.0,.533,Ea.,22.50,337T,,59.50,80222335
22 05 76.20,Cleanout Tees,5020,"2"" pipe size",Q-1,27.0,.593,,26,37,,63,84
22 05 76.20,Cleanout Tees,5030,"3"" pipe size",,,.762,,,50.50,48,,98.50
22 05 76.20,Cleanout Tees,5040,"4"" pipe size",,,1,,,90,63,,153
22 05 76.20,Cleanout Tees,5090,"Cleanout plug, 1-1/2"" pipe size",1 Plum,32.0,.250,,,5.25,17.45,,22.70
22 05 76.20,Cleanout Tees,5100,"2"" pipe size",0-1,,.286,,5.90,17.95,,23.85,33.50
22 05 76.20,Cleanout Tees,5110,"3"" pipe size",,,.444,,,10.50,28,,38.50
22 05 76.20,Cleanout Tees,5120,"4"" pipe size",,30.0,.533,,15.55,33.50,,49.05,67
22 11 13.74,"Pipe, Plastic",1900,"1-1/2"" diameter",1 Plum,36.0,0.222,L.F.,8.95,15.50,,24.45,33.0
22 11 13.74,"Pipe, Plastic",1910,"2"" diameter",0-1,59.0,0.271,,11.10,17.05,,28.15,38.0
22 11 13.74,"Pipe, Plastic",1920,"2-1/2"" diameter",,56.0,0.286,,16.70,17.95,,34.65,45.5
22 11 13.74,"Pipe, Plastic",1930,"3"" diameter",,53.0,0.302,,20.50,18.95,,39.45,51.5
22 11 13.74,"Pipe, Plastic",1940,"4"" diameter",,48.0,0.333,,14.60,222,,35.6,47.0
22 11 13.74,"Pipe, Plastic",1950,"1 5"" diameter",,43.0,0.372,,30,23.50,,53.5,68.0
22 11 13.74,"Pipe, Plastic",1960,"6"" diameter",,39.0,0.41,,31.50,,,57.5,73.5
22 11 13.74,"Pipe, Plastic",4100,"DWV type, schedule 40, couplings 10' OC, clevis hanger assy's, 3 per 10'",,,,,,,,,
22 11 13.74,"Pipe, Plastic",4210,"ABS, schedule 40, foam core type",,,,,,,,,
22 11 13.74,"Pipe, Plastic",4212,Plain end black,,,,,,,,,
22 11 13.74,"Pipe, Plastic",4214,"1-1/2"" diameter",1 Plum,39.0,0.205,LF.,3.40,14.30,,17.7,25.0
22 11 13.74,"Pipe, Plastic",4216,"2"" diameter",Q-1,62.0,0.258,,4.02,16.20,,20.22,28.5
22 11 13.74,"Pipe, Plastic",4218,"3"" diameter",,56.0,0.286,,7.20,17.95,,25.15,35.0
22 11 13.74,"Pipe, Plastic",4220,"1 4"" diameter",,51.0,0.314,,10.45,19.70,,30.15,41.0
22 11 13.74,"Pipe, Plastic",4222,"6"" diameter",,42.0,0.381,,27.50,24,,51.5,65.5
22 11 13.74,"Pipe, Plastic",4240,"To delete coupling & hangers, subtract",,,,,,,,,
22 11 13.74,"Pipe, Plastic",4244,"1-1/2"" diam. to 6"" diam.",,,,,,43%,48%,,
22 11 13.74,"Pipe, Plastic",4400,PVC,,,,,,,,,
22 11 13.74,"Pipe, Plastic",4410,"1-1/4"" diameter",1 Plum,42.0,0.19,LF,5.95,13.30,,19.25,26.5
22 11 13.74,"Pipe, Plastic",4420,"1-1/2"" diameter",,36.0,0.222,,4.98,15.50,,20.48,28.5
22 11 13.74,"Pipe, Plastic",4460,"2"" diameter",Q-1,59.0,0.271,,6.25,17.05,,23.3,32.5
22 11 13.74,"Pipe, Plastic",4470,"3"" diameter",,53.0,1.302,,8.30,18.95,,27.25,37.5
22 11 13.74,"Pipe, Plastic",4480,"4"" diameter",,48.0,0.333,,11.55,21,,32.55,43.5
22 11 13.74,"Pipe, Plastic",4490,"6"" diameter",,39.0,0.41,+,25.50,26,,51.5,66.5
22 11 13.74,"Pipe, Plastic",5300,"CPVC, socket joint, couplings 10' OC, clevis hanger assemblies, 3 per 10'",,,,,,,,,
22 11 13.74,"Pipe, Plastic",5302,Schedule 40,,,,,,,,,
22 11 13.74,"Pipe, Plastic",5304,"1/2"" diameter",1 Plum,54.0,148.0,LF,6.25,10.35,,16.6,222.5
22 11 13.74,"Pipe, Plastic",5305,"3/4"" diameter",1,51.0,0.157,,7.75,10.95,,18.7,25.0
22 11 13.74,"Pipe, Plastic",5306,"1"" diameter",,46.0,0.174,,11.85,12.15,,24.0,31.0
22 11 13.74,"Pipe, Plastic",5307,"1-1/4"" diameter",,42.0,0.19,,8.15,13.30,,21.45,29.0
22 11 13.74,"Pipe, Plastic",5308,"1-1/2"" diameter",,36.0,0.222,,,81,15.50,,23.5
22 11 13.74,"Pipe, Plastic",5309,"2"" diameter",Q-T,59.0,0.271,,19.75,17.05,,36.8,47.5
22 11 13.74,"Pipe, Plastic",5310,"2-1/2"" diameter",,56.0,0.286,,19.55,17.95,,37.5,48.5
22 11 13.74,"Pipe, Plastic",5311,"3"" diameter",,53.0,0.302,,34,18.95,,52.95,65.5
22 11 13.74,"Pipe, Plastic",5360,"CPVC, threaded, couplings 10' OC, clevis hanger assemblies, 3 per 10'",,,,,,,,,
22 11 13.74,"Pipe, Plastic",5380,Schedule 40,,,,,,,,,
22 11 13.74,"Pipe, Plastic",54601,"1/2"" diameter",1 Plum,54.0,0.148,LF.,7.45,10.35,,17.8,23.5
22 11 13.74,"Pipe, Plastic",5470,"3/4"" diameter",,51.0,0.157,,9.85,10.95,,20.8,27.0
22 11 13.74,"Pipe, Plastic",5480,"1"" diameter",,46.0,174.0,,14,12.15,,26.15,33.5
22 11 13.74,"Pipe, Plastic",5490,"1-1/4"" diameter",,42.0,190.0,,9.85,13.30,,23.15,30.5
22 11 13.74,"Pipe, Plastic",5500,"1-1/2"" diameter",,36.0,0.222,,9.45,15.50,,24.95,33.5
22 11 13.74,"Pipe, Plastic",5510,"2"" diameter",Q-1,59.0,0.271,,21.50,17.05,,38.55,49.0
22 11 13.74,"Pipe, Plastic",5520,"2-1/2"" diameter",,56.0,0.286,,21.50,17.95,,39.45,50.5
22 11 13.74,"Pipe, Plastic",5530,"3"" diameter",,53.0,0.302,,36.50,18.95,,55.45,68.5
22 11 13.74,"Pipe, Plastic",7280,"PEX, flexible, no couplings or hangers",,,,,,,,,
22 11 13.74,"Pipe, Plastic",7282,Note: For labor costs add 25% to the couplings and fittings labor total.,,,,,,,,,
22 11 13.74,"Pipe, Plastic",7285,For fittings see section 23 83 16.10 7000,,,,,,,,,
22 11 13.74,"Pipe, Plastic",7300,"Non-barrier type, hot/cold tubing rolls",,,,,,,,,
22 11 13.74,"Pipe, Plastic",7310,"1/4"" diameter x 100'",,,,L.F.,.70,,,0.7,0.77
22 11 13.74,"Pipe, Plastic",7350,"3/8"" diameter x 100'",,,,,.71,,,0.71,0.78
22 11 13.74,"Pipe, Plastic",7360,"1/2"" diameter x 100'",,,,,1.04,,,1.04,1.14
22 11 13.74,"Pipe, Plastic",7370,"1/2"" diameter x 500'",,,,,.92,,,0.92,1.01
22 11 13.74,"Pipe, Plastic",7380,"1/2"" diameter x 1000'",,,,,.80,,,0.8,0.88
22 05 76.20,Cleanout Tees,5130,"6"" pipe size",Q -1,24,0.667,Ea,49.5,42.0,,91.5,117.0
22 05 76.20,Cleanout Tees,5170,"Cleanout adapter fitting, 1-1/2"" pipe size",1 Plum,32,0.25,,7.05,17.45,,24.5,34.0
22 05 76.20,Cleanout Tees,5180,"2"" pipe size",,56,0.286,,9.45,17.95,,27.4,37.5
22 05 76.20,Cleanout Tees,5190,"3"" pipe size",,36,0.444,,25.5,28.0,,53.5,69.5
22 05 76.20,Cleanout Tees,5200,"4"" pipe size",,30,0.533,,41.5,33.5,,275.0,96.0
22 05 76.20,Cleanout Tees,5210,"6"" pipe size",,24,0.667,,150.0,42.0,,192.0,228.0
22 07 19.10,Plumbing Piping Insulation,10,PIPING INSULATION,,,,,,,,,
22 07 19.10,Plumbing Piping Insulation,110,Insulation req'd .is based on the surface size / area to be covered,,,,,,,,,
