Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1350,"Class A, 250-270 lb./square",,4.0,2.0,,,123.0,99.0,2221.0,296
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1355,Pneumatic nailed,,5.0,1.6,,,123.0,79.5,202.5,264
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1400,"Premium, laminated multi layered shingles",,,,,,,,,
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1450,"Class A, 260-300 lb./square",1 Rofc,3.5,2.286,Sq.,,160.0,113.0,273.0,360
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,0455,Pneumatic nailed,,4.37,1.831,,,160.0,91.0,251.0,325
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1500,"Class A, 300-385 lb./square",,3.0,2.667,,,415.0,132.0,547.0,675
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,0505,Pneumatic nailed,,3.75,2.133,,,415.0,106.0,521.0,630
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1800,#15 felt underlayment,,64.0,0.125,,,4.43,6.2,10.63,14.90
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1825,#30 felt underlayment,,58.0,0.138,,,8.7,6.85,15.55,20.50
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1850,Self adhering polyethylene and rubberized asphalt underlayment,,22.0,0.364,,,66.0,18.05,84.05,102
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,0900,Ridge shingles,,330.0,0.024,LF.,,2.87,1.2,4.07,5.10
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,1905,Pneumatic nailed,,412.5,0.019,"""",,2.871,0.961,3.83,4.72
07 21 23.10,7 31 13.10 Asphalt Roof Shingles,000,"For steep roofs (7 to 12 pitch or greater), add",,,,,,,,,50%
07 31 16.10,Aluminum Shingles,10,ALUMINUM SHINGLES,,,,,,,,,510.0
07 31 16.10,Aluminum Shingles,20,"Mill finish, .019"" thick",1 Carp,5.0,1.6,Sq.,,283.0,220.0,373.0,445.0
07 31 16.10,Aluminum Shingles,100,".020"" thick",,5.0,1.6,,,340.0,90.0,430.0,510.0
07 31 16.10,Aluminum Shingles,300,"For colors, add",,,,,,25.5,,25.5,28.0
07 31 16.10,Aluminum Shingles,7600,"Ridge cap, .024"" thick",1 Carp,170.0,0.047,L.F.,,3.75,2.65,6.4,8.05
07 31 16.10,Aluminum Shingles,700,"End wall flashing, .024"" thick",,170.0,0.047,,,3.2,2.65,5.85,7.45
07 31 16.10,Aluminum Shingles,900,"Valley section, .024"" thick",,170.0,0.047,,,4.2,2.65,6.85,8.55
07 31 16.10,Aluminum Shingles,1000,"Starter strip, .024"" thick",,400.0,0.02,,,3.2,1.13,4.33,5.2
07 31 16.10,Aluminum Shingles,1200,"Side wall flashing, .024"" thick",,170.0,0.047,,,3.83,2.65,6.48,8.15
07 31 16.10,Aluminum Shingles,1500,"Gable flashing, .024"" thick",,400.0,0.02,,,2.43,1.13,3.56,4.35
07 22 16.10,Roof Deck Insulation,16,"Asphaltic cover board, fiberglass lined, 1/8"" thick",1 Rofc,1400,0.006,S.F.,0.5,0.28333333333332233,,0.78,1.0
07 22 16.10,Roof Deck Insulation,18,"1/4"" thick",,1400,0.006,,1.02,0.28,,1.3,1.5
07 22 16.10,Roof Deck Insulation,20,"Fiberboard low density, 1/2"" thick, R1.39",,1300,0.006,,0.38,0.31,,0.69,-
07 22 16.10,Roof Deck Insulation,30,"1"" thick, R2.78",,1040,0.008,,0.78,0.38,,1.16,1.4
07 22 16.10,Roof Deck Insulation,80,"1-1/2"" thick, R4.17",,1040,0.008,,1.18,0.38,,1.56,1.9
07 22 16.10,Roof Deck Insulation,100,"2"" thick, R5.56",,1040,0.008,,1.13,0.38,,1.51,1.8
07 22 16.10,Roof Deck Insulation,110,"Fiberboard high density, 1/2"" thick, R1.3",,1300,0.006,,,0.41,0.31,,0.72
07 22 16.10,Roof Deck Insulation,120,"1"" thick, R2.5",,1040,0.008,,0.67,0.38,,1.05,1.3
07 22 16.10,Roof Deck Insulation,130,"1-1/2"" thick, R3.8",,1040,0.008,,1.42,0.38,,1.8,2.
07 22 16.10,Roof Deck Insulation,200,"Fiberglass, 3/4"" thick, R2.78",,1300,0.006,,0.64,0.31,,0.95,1.
07 22 16.10,Roof Deck Insulation,400,"15/16"" thick, R3.70",,1300,0.006,,0.88,0.31,,1.19,1.4
07 22 16.10,Roof Deck Insulation,460,"1-1/16"" thick, R4.17",,1300,0.006,,1.23,0.31,,1.54,1.8
07 22 16.10,Roof Deck Insulation,600,"1-5/16"" thick, R5.26",,1300,0.006,,1.53,0.31,,1.84,2.
07 22 16.10,Roof Deck Insulation,650,"2-1/16"" thick, R8.33",,1040,0.008,,1.72,38.0,,2.1,2.5
07 22 16.10,Roof Deck Insulation,700,"2-7/16"" thick, R10",,1040,0.008,,1.84,0.38,,2.22,2.
07 22 16.10,Roof Deck Insulation,800,"Gypsum cover board, fiberglass mat facer, 1/4"" thick",,1400,0.006,,0.52,0.28,,0.8,1.0
07 22 16.10,Roof Deck Insulation,810,"1/2"" thick",,1300,0.006,,,0.69,0.31,,
07 22 16.10,Roof Deck Insulation,820,"5/8"" thick",,1200,0.007,,,0.68,,,1.01
07 22 16.10,Roof Deck Insulation,830,"Primed fiberglass mat facer, 1/4"" thick",,1400,0.006,,0.63,28.0,,0.91,1.
07 22 16.10,Roof Deck Insulation,840,"1/2"" thick",,1300,0.006,,0.71,0.31,,1.02,1.
07 22 16.10,Roof Deck Insulation,850,"5/8"" thick",,1200,0.007,,0.73,,,1.06,1.
07 22 16.10,Roof Deck Insulation,1650,"Perlite, 1/2"" thick, R1.32",,1365,0.006,,,0.31,0.29,,0.6
07 22 16.10,Roof Deck Insulation,1655,"3/4"" thick, R2.08",,1040,0.008,,0.4,0.38,,0.78,1.
07 22 16.10,Roof Deck Insulation,1660,"1"" thick, R2.78",,1040,0.008,,,0.62,0.38,,
07 22 16.10,Roof Deck Insulation,1670,"1-1/2"" thick, R4.17",,1040,0.008,,,0.88,0.38,,1.26
07 22 16.10,Roof Deck Insulation,1680,"2"" thick, R5.56",,910,0.009,,1.1,,,1.54,1
07 22 16.10,Roof Deck Insulation,1685,"2-1/2"" thick, R6.67",,910,0.009,,1.41,,,1.85,2.
07 22 16.10,Roof Deck Insulation,1690,Tapered for drainage,1 Rofc,1040,8.0,B.F.,1.21,0.38,,1.59,1.
07 22 16.10,Roof Deck Insulation,1700,"Polyisocyanurate, 2#/C.F. density, 3/4"" thick",,1950,0.004,S.F.,0.65,0.2,,0.85,1.
07 22 16.10,Roof Deck Insulation,1705,"1"" thick",,1820,0.004,,0.84,,,1.06,1.
07 22 16.10,Roof Deck Insulation,1715,"1-1/2"" thick",,1625,0.005,,,1.03,,,1.27
07 22 16.10,Roof Deck Insulation,1725,"2"" thick",,1430.,0.006,,,1.36,0.28,,1.64
07 22 16.10,Roof Deck Insulation,1735,"2-1/2"" thick",,1365,0.006,,1.72,0.29,,2.01,213-
07 22 16.10,Roof Deck Insulation,1745,"3"" thick",,1300,0.006,,1.13,0.31,,1.44,1.
07 22 16.10,Roof Deck Insulation,1755,"3-1/2"" thick",,$1300,0.006,,2.55,0.31,,2.86,3.
07 22 16.10,Roof Deck Insulation,1765,Tapered for drainage,,1820,0.004,B.F.,1.03,,,1.25,1.
07 22 16.10,Roof Deck Insulation,1900,Extruded polystyrene,,,,,,,,,
07 22 16.10,Roof Deck Insulation,1910,"15 psi compressive strength, 1"" thick, R5",1 Rofc,1950,0.004,S.F.,,0.58,2.0,,0.78
07 22 16.10,Roof Deck Insulation,1920,"2"" thick, R10",,1625,0.005,,0.75,,,0.99,122
07 22 16.10,Roof Deck Insulation,1930,"3"" thick, R15",,1300,0.006,,,1.51,0.31,,1.82
07 22 16.10,Roof Deck Insulation,1932,"4"" thick, R20",,1300,0.006,,2.03,,,2.34,2.
07 22 16.10,Roof Deck Insulation,1934,Tapered for drainage,,1950,0.004,B.F.,,0.52,0.2,,0.72
07 22 16.10,Roof Deck Insulation,1940,"25 psi compressive strength, 1"" thick, R5",,1950,0.004,S.F.,0.79,0.2,,0.99,1.
07 22 16.10,Roof Deck Insulation,1942,"2"" thick, R10",,1625,0.005,,1.5,,,11.74,23.
07 22 16.10,Roof Deck Insulation,1944,"3"" thick, R15",,1300,0.006,,2.29,0.31,,2.6,3.
07 22 16.10,Roof Deck Insulation,1946,"4"" thick, R20",,1300,0.006,,3.16,,,3.47,3.
07 22 16.10,Roof Deck Insulation,1948,Tapered for drainage,,1950,0.004,B.F.,,0.59,,,0.79
07 22 16.10,Roof Deck Insulation,1950,"40 psi compressive strength, 1"" thick, R5",,1950,0.004,S.F.,0.88,0.2,,1.08,12331
07 22 16.10,Roof Deck Insulation,1952,"2"" thick, R10",,1625,0.005,,1.67,0.24,,1.91,2.
07 22 16.10,Roof Deck Insulation,1954,"3"" thick, R15",,1300,0.006,,2.42,0.31,,2.73,3.
07 22 16.10,Roof Deck Insulation,1956,"4"" thick, R20",,1300,0.006,,3.17,0.31,,3.48,3.
07 22 16.10,Roof Deck Insulation,1958,Tapered for drainage,,1820,0.004,B.F.,0.89,0.22,,1.11,1.
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,150,"6-1/4"" thick, R19",1 Carp,600,0.013,S.F.,0.99,0.75,,1.74,2.21
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,210,"9-1/2"" thick, R30",,500,0.016,,1.14,0.9,,2.04,2.59
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,220,"12"" thick, R38",,475,0.017,,1.44,0.95,,2.39,2.99
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,0,"Unfaced, 3-1/2"" thick, R13",,600,0.013,,0.54,0.75,,1.29,1.71
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,10,"6-1/4"" thick, R19",,500,0.016,,0.78,0.9,,1.68,2.2
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,20,"9-1/2"" thick, R30",,450,0.018,,1.13,1.0,,2.13,2.73
07 22 16.10,7 21 16.10 Blanket Insulation for Floors/Ceilingsx,30,"12"" thick, R38",,425,0.019,,1.66,1.06,,2.72,3.41
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,10,BLANKET INSULATION FOR WALLS,,,,,,,,,
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,20,"Kraft faced fiberglass, 3-1/2"" thick, R11, 15"" wide",1 Carp,0.006,S.F.,.53,,,0.86,1.08,
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,30,"23"" wide",,1600.0,.005,,0.53,0.28,,0.81,1.0
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,60,"R13, 11"" wide",,1150.0,.007,,0.6,0.39,,0.99,1.24
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,80,"15"" wide",,1350.0,.006,,0.6,,,0.93,1.16
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,100,"23"" wide",,1600.0,.005,,0.6,0.28,,0.88,1.08
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,110,"R15, 11"" wide",,1150.0,.007,,0.89,0.39,,1.28,1.56
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,120,"15"" wide",,1350.0,.006,,0.89,,,1.22,1.48
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,130,"23"" wide",,1600.0,.005,,0.89,0.28,,1.17,1.4
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,140,"6"" thick, R19, 11"" wide",,1150.0,.007,,0.86,0.39,,1.25,1.53
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,160,"15"" wide",,1350.0,.006,,0.86,,,1.19,1.45
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,180,"23"" wide",,1600.0,.005,,0.86,0.28,,1.14,1.37
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,182,"R21, 11"" wide",,1150.0,.007,,0.82,0.39,,1.21,1.48
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,184,"15"" wide",,1350.0,.006,,0.82,,,1.15,1.4
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,186,"23"" wide",,1600.0,.005,,0.82,0.28,,1.1,1.32
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,188,"9"" thick, R30, 11"" wide",,985.0,.008,,1.14,46.0,,1.6,1.93
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,200,"15"" wide",,1150.0,.007,,1.14,0.39,,1.53,1.83
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,220,"23"" wide",,1350.0,.006,,1.14,,,1.47,1.75
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,230,"12"" thick, R38, 11"" wide",,985.0,.008,,1.44,0.46,,1.9,2.26
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,240,"15"" wide",1 Carp,1150.0,.007,S.F.,1.44,0.39,,1.83,2.16
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,260,"23"" wide",,1350.0,.006,,1.44,0.33,,1.77,2.08
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,410,"Foil faced fiberglass, 3-1/2"" thick, R13, 11"" wide",,1150.0,.007,,0.7,0.39,,1.09,1.35
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,420,"15"" wide",,1350.0,.006,,0.7,0.33,,1.03,1.27
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,440,"23"" wide",,1600.0,.005,,0.7,0.28,,0.98,1.19
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,442,"R15, 11"" wide",,1150.0,.007,,0.6,0.39,,0.99,1.24
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,444,"15"" wide",,1350.0,.006,,0.6,0.33,,0.93,1.16
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,446,"23"" wide",,1600.0,.005,,0.6,0.28,,0.88,1.08
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,448,"6"" thick, R19, 11"" wide",,1150.0,.007,,0.97,0.39,,1.36,1.65
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,460,"15"" wide",,1350.0,.006,,0.97,0.33,,1.3,1.57
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,480,"23"" wide",,1600.0,.005,,0.97,0.28,,1.25,1.49
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,482,"R21, 11"" wide",,1150.0,.007,,0.84,0.39,,1.23,1.5
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,484,"15"" wide",,1350.0,.006,,0.84,0.33,,1.17,1.42
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,486,"23"" wide",,1600.0,.005,,0.84,0.28,,1.12,1.34
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,488,"9"" thick, R30, 11"" wide",,985.0,.008,,1.54,0.46,,2.0,2.37
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,500,"15"" wide",,1150.0,.007,,1.54,0.39,,1.93,2.27
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,550,"23"" wide",,1350.0,.006,,1.54,0.33,,1.87,2.19
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,560,"12"" thick, R38, 11"" wide",,985.0,.008,,1.44,0.46,,1.9,2.26
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,570,"15"" wide",,1150.0,.007,,1.44,0.39,,1.83,2.16
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,580,"23"" wide",,1350.0,.006,,1.44,0.33,,1.77,2.08
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,620,"Unfaced fiberglass, 3-1/2"" thick, R13, 11"" wide",,1150.0,.007,,0.54,0.39,,0.93,1.17
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,820,"15"" wide",,1350.0,.006,,0.54,0.33,,0.87,1.09
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,830,"23"" wide",,1600.0,.005,,0.54,0.28,,0.82,1.01
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,832,"R15, 11"" wide",,1150.0,.007,,0.75,0.39,,1.14,1.41
07 22 16.10,7 21 16.20 Blanket Insulation for Walls,834,"15"" wide",,1350.0,.006,,0.75,0.33,,1.08,1.33
07 22 16.10,Roof Deck Insulation,1960,"60 psi compressive strength, 1"" thick, R5",1 Rofc,1885.0,0.004,S.F.,1.10,2.21,,1.31,1.55
07 22 16.10,Roof Deck Insulation,1962,"2"" thick, R10",,1560.0,0.005,,2.09,0.25,,2.34,2.71
07 22 16.10,Roof Deck Insulation,1964,"3"" thick, R15",,1270.0,0.006,,3.41,0.31,,3.72,4.26
07 22 16.10,Roof Deck Insulation,1966,"4"" thick, R20",,1235.0,0.006,,4.24,0.32,,4.56,5.2
07 22 16.10,Roof Deck Insulation,1968,Tapered for drainage,,1820.0,0.004,B.F.,1.01,,,1.23,1.46
07 22 16.10,Roof Deck Insulation,2010,"Expanded polystyrene, 1#/C.F. density, 3/4"" thick, R2.89",,1950.0,0.004,S.F.,.21,0.2,,0.41,0.56
07 22 16.10,Roof Deck Insulation,2020,"1"" thick, R3.85",,1950.0,0.004,,.28,0.2,,0.48,0.64
07 22 16.10,Roof Deck Insulation,2100,"2"" thick, R7.69",,1625.0,0.005,,.56,0.24,,0.8,1.02
07 22 16.10,Roof Deck Insulation,2110,"3"" thick, R11.49",,1625.0,0.005,,.84,0.24,,1.08,1.32
07 22 16.10,Roof Deck Insulation,2120,"4"" thick, R15.38",,1625.0,0.005,,1.12,0.24,,1.36,1.63
07 22 16.10,Roof Deck Insulation,2130,"5"" thick, R19.23",,1495.0,0.005,,1.40,0.27,,1.67,1.97
07 22 16.10,Roof Deck Insulation,2140,"6"" thick, R23.26",,1495.0,0.005,,1.68,0.27,,1.95,2.28
07 22 16.10,Roof Deck Insulation,2150,Tapered for drainage,,1950.0,0.004,B.F.,.46,0.2,,0.66,0.84
07 22 16.10,Roof Deck Insulation,2400,"Composites with 2"" EPS",,,,,,,,,
07 22 16.10,Roof Deck Insulation,2410,"1"" fiberboard",1 Rofc,1325.0,0.006,S.F.,1.59,0.3,,1.89,2.24
07 22 16.10,Roof Deck Insulation,2420,"7/16"" oriented strand board",,1040.0,0.008,,1.41,0.38,,1.79,2.17
07 22 16.10,Roof Deck Insulation,2430,"1/2"" plywood",,1040.0,0.008,,3.28,0.38,,3.66,4.23
07 22 16.10,Roof Deck Insulation,2440,"1"" perlite",,1040.0,0.008,,1.07,0.38,,1.45,1.8
07 22 16.10,Roof Deck Insulation,2450,"Composites with 1-1/2"" polyisocyanurate",,,,,,,,,
07 22 16.10,Roof Deck Insulation,2460,"1"" fiberboard",1 Rofc,1040.0,0.008,S.F.,1.23,0.38,,1.61,1.97
07 22 16.10,Roof Deck Insulation,2470,"1"" perlite",,1105.0,0.007,,1.02,0.36,,1.38,1.7
07 22 16.10,Roof Deck Insulation,2480,"7/16"" oriented strand board",,1040.0,0.008,,2.75,0.38,,3.13,3.65
07 22 16.10,Roof Deck Insulation,3000,"Fastening alternatives, coated screws, 2"" long",,3744.0,0.002,Ea.,བྷ.05,11.0,,0.16,0.23
07 22 16.10,Roof Deck Insulation,3010,"4"" long",,3120.0,0.003,,= .11,0.13,,0.24,0.33
07 22 16.10,Roof Deck Insulation,3020,"6"" long",,2675.0,0.003,,རྞ.24,0.15,,0.39,0.5
07 22 16.10,Roof Deck Insulation,3030,"8"" long",,2340.0,0.003,,རྨུ,0.17,,0.46,0.59
07 22 16.10,Roof Deck Insulation,3040,"10"" long",,1872.0,0.004,,ཞ .53,0.21,,0.74,0.92
07 22 16.10,Roof Deck Insulation,3050,"Pre-drill and drive wedge spike, 2-1/2""",,1248.0,0.006,,ཝཱ.64,0.32,,0.96,1.22
07 22 16.10,Roof Deck Insulation,3060,"3-1/2""",,1101.0,0.007,,1.42,0.36,,1.78,2.14
07 22 16.10,Roof Deck Insulation,3070,"4-1/2""",,936.0,0.009,,1.99,0.42,,2.41,2.88
07 22 16.10,Roof Deck Insulation,3075,"3"" galvanized deck plates",,7488.0,0.001,,པོ.23,0.05,,0.28,0.34
07 22 16.10,Roof Deck Insulation,3080,Spot mop asphalt,- 1,295.0,0.19,Sq.,5.50,8.8,1.87,16.17,22.5
07 22 16.10,Roof Deck Insulation,3090,Full mop asphalt,"""",192.0,0.292,,11,13.5,2.87,27.37,37.5
07 22 16.10,Roof Deck Insulation,3110,"Low-rise polyurethane adhesive, 12"" OC beads",1 Rofc,45.0,0.178,,97,8.8,,105.8,121.0
07 22 16.10,Roof Deck Insulation,3120,"6"" OC beads",,32.0,1.25,,194,12.4,,206.4,233.0
07 22 16.10,Roof Deck Insulation,3130,"4"" OC beads",,30.0,0.267,F,294,13.25,,307.25,345.0
07 24 13.10,Exterior Insulation and Finish Systems,10,EXTERIOR INSULATION AND FINISH SYSTEMS,,,,,,,,,
07 24 13.10,Exterior Insulation and Finish Systems,95,"Field applied, 1"" EPS insulation",55555555 J 1,390.0,0.103,S.F.,0.4,5.05,222222278.0,5.74,8.25
07 24 13.10,Exterior Insulation and Finish Systems,100,"With 1/2"" cement board sheathing",,268.0,0.149,,1.13,7.35,0.42,8.9,12.6
07 24 13.10,Exterior Insulation and Finish Systems,105,"2"" EPS insulation",,390.0,0.103,,1.59,5.05,0.29,6.93,9.55
07 24 13.10,Exterior Insulation and Finish Systems,110,"With 1/2"" cement board sheathing",,268.0,0.149,,1.41,7.35,0.42,9.18,12.9
07 24 13.10,Exterior Insulation and Finish Systems,115,"3"" EPS insulation",,390.0,0.103,,0.96,5.05,0.29,6.3,8.9
07 24 13.10,Exterior Insulation and Finish Systems,120,"With 1/2"" cement board sheathing",,268.0,0.149,,1.69,7.35,0.42,9.46,13.2
07 24 13.10,Exterior Insulation and Finish Systems,125,"4"" EPS insulation",,390.0,0.103,,1.24,5.05,0.29,6.58,9.2
07 24 13.10,Exterior Insulation and Finish Systems,130,"With 1/2"" cement board sheathing",,268.0,0.149,,2.7,7.35,42.0,10.47,14.35
07 24 13.10,Exterior Insulation and Finish Systems,140,Premium finish add,,1265.0,0.032,,0.45,1.56,0.09,2.1,2.91
07 24 13.10,Exterior Insulation and Finish Systems,145,"Drainage and ventilation cavity, add",2 Plas,1450.0,0.011,,0.84,0.57,,1.41,1.76
07 31 29.16,Wood Shakes,1010,WOOD SHAKES,,,,,,,,,
07 31 29.16,Wood Shakes,100,"Hand split red cedar shakes, 1/2"" thick x 24"" long, 10"" exp. on roof",1 Carp,2.5,3.2,Sq.,500.0,180.0,,680.0,820.0
07 31 29.16,Wood Shakes,105,Pneumatic nailed,,3.25,2.462,,500.0,139.0,,639.0,755.0
07 31 29.16,Wood Shakes,110,"3/4"" thick x 24"" long, 10"" exp. on roof",,2.25,3.556,,500.0,200.0,,700.0,850.0
07 31 29.16,Wood Shakes,115,Pneumatic nailed,,2.92,2.74,,500.0,154.0,,654.0,780.0
07 31 29.16,Wood Shakes,200,"1/2"" thick, 18"" long, 8-1/2"" exp. on roof",,2.0,4.0,,415.0,225.0,,640.0,790.0
07 31 29.16,Wood Shakes,205,Pneumatic nailed,,2.6,3.077,,415.0,173.0,,588.0,715.0
07 31 29.16,Wood Shakes,1210,"3/4"" thick x 18"" long, 8-1/2"" exp. on roof",,1.8,4.444,,415.0,250.0,,665.0,825.0
07 31 29.16,Wood Shakes,1215,Pneumatic nailed,,2.34,3.419,,415.0,192.0,,607.0,740.0
07 31 29.16,Wood Shakes,1255,"10"" exposure on walls",,2.0,4.0,,400.0,225.0,,625.0,775.0
07 31 29.16,Wood Shakes,260,"10"" exposure on walls, pneumatic nailed",,2.6,3.077,,400.0,173.0,,573.0,700.0
07 31 29.16,Wood Shakes,1700,"Add to above for fire retardant shakes, 24"" long",,,,,72.0,,,72.0,79.0
07 31 29.16,Wood Shakes,800,"18"" long",,,,,72.0,,,72.0,79.0
07 31 29.16,Wood Shakes,810,Ridge shakes,1 Carp,350.0,0.023,LF,5.4,1.29,,6.69,7.85
07 32 13.10,Clay Roof Tiles,10,"CLAY TILES, including accessories",,,,,,,,,
07 32 13.10,Clay Roof Tiles,300,"Flat shingle, interlocking, 15"", 166 pcs./sq., fireflashed blend",3 Rots,6.0,4.0,,560,198.0,,758,935
07 32 13.10,Clay Roof Tiles,500,Terra cotta red,,6.0,4.0,,660,198.0,,858,"1,050"
07 32 13.10,Clay Roof Tiles,600,"Roman pan and top, 18"", 102 pcs./sq., fireflashed blend",,5.5,4.364,,520,216.0,,736,920
07 32 13.10,Clay Roof Tiles,640,Terra cotta red,11 Rots,2.4,3.333,,605,165.0,,770,935
07 32 13.10,Clay Roof Tiles,1100,"Barrel mission til, 18"", 166 pcs./sq., fireflashed blend",3 Rots,5.5,4.364,,435,216.0,,651,825
07 32 13.10,Clay Roof Tiles,1140,Terra cotta red,,5.5,4.364,,440,216.0,,656,835
07 32 13.10,Clay Roof Tiles,1700,"Scalloped edge flat shingle, 14"", 145 pcs./sq., fireflashed blend",,,,,"1,125",198.0,,"1,323","1,575"
07 32 13.10,Clay Roof Tiles,1800,Terra cotta red,,6.0,4.0,,"1,125",198.0,,"1,323","1,550"
07 32 13.10,Clay Roof Tiles,3010,#15 felt underlayment,1 Rofc,64.0,0.125,,4.43,6.2,,10.63,14.90
07 32 13.10,Clay Roof Tiles,8020,#30 felt underlayment,,58.0,0.138,,8.70,6.85,,15.55,20.50
07 32 13.10,Clay Roof Tiles,3040,Polyethylene and rubberized asph. underlayment,,22.0,0.364,,66,18.05,,84.05,102
07 32 16.10,Concrete Roof Tiles,10,CONCRETE TILES,,,,,,,,,
07 32 16.10,Concrete Roof Tiles,20,"Corrugated, 13"" x 16-1/2"", 90 per sq., 950 lb./sq.",,,,,,,,,
07 32 16.10,Concrete Roof Tiles,50,"Earthtone colors, nailed to wood deck",1 Rots,1.35,5.926,Sq.,119,294.0,,413.0,605.0
07 32 16.10,Concrete Roof Tiles,150,Blues,1,1.35,5.926,1,107,294.0,,401.0,590.0
07 32 16.10,Concrete Roof Tiles,200,Greens,,1.35,5.926,,118,294.0,,412.0,605.0
07 32 16.10,Concrete Roof Tiles,250,Premium colors,,1.35,5.926,4,118,294.0,,412.0,605.0
07 32 16.10,Concrete Roof Tiles,500,"Shakes, 13"" x 16-1/2"", 90 per sq, 950 lb./sq.",,,,,,,,,
07 32 16.10,Concrete Roof Tiles,600,"All colors, nailed to wood deck",1 Rots,1.2,5.333,Sq.,174,265.0,,439.0,620.0
07 32 16.10,Concrete Roof Tiles,1500,"Accessory pieces, ridge & hip, 10"" x 16-1/2"", 8 lb. each",,19.0,120.0,.067,Eo.,3.78,3.31,7.09,9.5
07 32 16.10,Concrete Roof Tiles,1700,"Rake, 6-1/2"" x 16-3/4"", 9 lb. each",,,,,3.78,,,3.78,4.16
07 32 16.10,Concrete Roof Tiles,1800,"Mansard hip, 10"" x 16-1/2"", 9.2 lb. each",,,,,3.78,,,3.78,4.16
07 32 16.10,Concrete Roof Tiles,1900,"Hip starter, 10"" x 16-1/2"", 10.5 lb. each",,,,,10.50,,,10.5,11.55
07 32 16.10,Concrete Roof Tiles,2000,"3 or 4 way apex, 10"" each side, 11.5 lb. each",,,,,12,,,12.0,13.2
07 53 29.10,Polyisobutylene Roofing,10,POLYISOBUTYLENE ROOFING,,,,,,,,,
07 53 29.10,Polyisobutylene Roofing,7500,"Polyisobutylene (PIB), 100 mils, 0.57 psf",,,,,,,,,
07 53 29.10,Polyisobutylene Roofing,7600,Loose-laid & ballasted with stone / gravel (10 psf),G-5,51.0,0.784,Sq.,219.0,35.5,3.26,257.76,330.0
